id,indexed_date,language,media_name,media_url,publish_date,title,url,candidate,party,state,gender
4e8754f604cce3ba95de00382401ddf8c60653b5325e6ef8df55b7c345b1b068,2025-07-09 10:34:26.254875+00:00,en,andrealaurence.com,andrealaurence.com,2024-01-04,Levitra Viagra Mixing. Online Drug Store,http://andrealaurence.com/press-kit/2012_awards_ceremony_theme_hooray_for_hollywood/,Tammy Baldwin,D,WI,F
58c90e23a681028625430ee20751ca146643ecf12037ae8dd5077d0094a30d1a,2025-04-08 01:30:44.311365+00:00,en,nbcnews.com,nbcnews.com,2024-09-13,Wisconsin Election 2024: Key Races and Historical Presidential Election Results,https://www.nbcnews.com/politics/2024-elections/wisconsin-results,Tammy Baldwin,D,WI,F
664706ccc8384b3ba1a351e29f78ba7822791bb667f17afac2f0c15ddbef1a40,2025-04-08 00:39:58.176294+00:00,en,nbcnews.com,nbcnews.com,2024-11-05,Wisconsin Senate Election 2024 Live Results,https://www.nbcnews.com/politics/2024-elections/wisconsin-senate-results,Tammy Baldwin,D,WI,F
fc0f1bc0e903498bc78ed4be26713e5a35ed026c13255760650173f6350f0b91,2025-04-08 00:21:52.614519+00:00,en,nbcnews.com,nbcnews.com,2024-08-13,Wisconsin Senate Primary Election 2024 Live Results,https://www.nbcnews.com/politics/2024-primary-elections/wisconsin-senate-results,Tammy Baldwin,D,WI,F
6c03acbd79b61e57cc6862b172fcdb6d0a74a031e9925068d02c51b7387af163,2025-02-02 22:17:40.312435+00:00,en,businessinsider.com,businessinsider.com,2024-02-26,A loophole used by Shein and Temu to ship millions of packages to the US tax-free now faces more scrutiny,https://www.businessinsider.com/shein-temu-de-minimis-tax-loophole-scrutiny-2024-1,Tammy Baldwin,D,WI,F
7ae7f1d94a3fe4d1114851f0cf9ebe7105274dfdc4af82b59371fb4a0cb4cc97,2024-12-09 10:25:43.684113+00:00,en,recorder.com,recorder.com,2024-08-12,‘Trouble in Toyland’: Unsafe toys flood US market due to loophole in customs rules,https://www.recorder.com/-Trouble-in-Toyland-Unsafe-toys-flood-US-market-due-to-loophole-in-customs-rules-58338377,Tammy Baldwin,D,WI,F
d479a6868c4a47f7aa1ac044e8043a64dc3733af72869b299cd5cbfb8e7ab0c3,2024-12-02 11:45:35.938876+00:00,en,stripes.com,stripes.com,2024-11-26,`Newest Navy ship commissioned in ceremony honoring Wisconsin industrial base,https://www.stripes.com/branches/navy/2024-11-26/uss-beloit-commissioning-wisconsin-new-littoral-combat-ship-15965919.html,Tammy Baldwin,D,WI,F
794f18b0c916e897d34f905edf02b62bad6a0afd175178f2823669272278becc,2024-11-30 10:45:11.320442+00:00,en,isthmus.com,isthmus.com,2024-11-21,Nonprofit media organizations could lose tax-exempt status under House-approved bill,https://isthmus.com/news/news/nonprofit-orgs-could-lose-tax-exempt-status-under-bill/,Tammy Baldwin,D,WI,F
c36d10d3189456b1a13c999e3ae06e977d4ac5dd922fa7b37629d01ead245fcb,2024-11-28 13:29:22.688598+00:00,en,dvcinquirer.com,dvcinquirer.com,2024-11-27,OPINION: The Message Behind the Loss,https://www.dvcinquirer.com/opinion/2024/11/27/opinion-the-message-behind-the-loss/,Tammy Baldwin,D,WI,F
6fcd846b06d07df14cbe253f494170e5c14c42eabd1fba7ad0ea5f2ebf21404b,2024-11-28 11:31:02.507108+00:00,en,yahoo.com,yahoo.com,2024-11-27,Sheboygan family fights 'astronomical' ambulance bill,https://www.yahoo.com/news/sheboygan-family-fights-astronomical-ambulance-034143488.html,Tammy Baldwin,D,WI,F
5afb988b1b6e820743cad8341c235101b47285b894eb1143442d70ce81326967,2024-11-28 10:27:56.466390+00:00,en,cbs58.com,cbs58.com,2024-11-27,"Wikler to decide soon on DNC chair job, WI Democrats encourage him to run",https://cbs58.com/news/wikler-to-decide-soon-on-dnc-chair-job-wi-democrats-encourage-him-to-run,Tammy Baldwin,D,WI,F
d1fc707e2d849dc8df4ada305ab71a81796f182b69d40b1602f4d7b9990c2497,2024-11-28 07:33:21.356186+00:00,en,centralwinews.com,centralwinews.com,2024-11-27,Baldwin calls on USDA to provide emergency aid for gamebird farmers hit by severe weather,https://www.centralwinews.com/starnews/2024/11/27/baldwin-calls-on-usda-to-provide-emergency-aid-for-gamebird-farmers-hit-by-severe-weather/?destination=star-news,Tammy Baldwin,D,WI,F
7718db46a9de8bf2b8e243869fb702fb022f7e0d03352bc297ba47ac815fa1e2,2024-11-27 22:25:31.212578+00:00,en,dotnews.com,dotnews.com,2024-11-26,"Looking Up Longfellow Street: Can we talk, please?",https://www.dotnews.com/2024/looking-longfellow-street-can-we-talk-please,Tammy Baldwin,D,WI,F
fc50f1dd73a46ac998bce5d3234ee231a52e76ee266556f0752342d22882414a,2024-11-27 22:22:03.692547+00:00,en,milwaukeemag.com,milwaukeemag.com,2024-11-27,Looking Back at the Life and Legacy of Vel Phillips,https://www.milwaukeemag.com/looking-back-life-legacy-vel-phillips/?utm_source=rss&utm_medium=rss&utm_campaign=looking-back-life-legacy-vel-phillips,Tammy Baldwin,D,WI,F
2f11cb9019d35121127ee6301fd1257a76a3a93d23403e9353055bb27b55ca35,2024-11-27 20:23:52.426588+00:00,en,smirkingchimp.com,smirkingchimp.com,2024-11-27,Crawling Through the Wreckage: Understanding 11/5,http://smirkingchimp.com/thread/bob-burnett/112268/crawling-through-the-wreckage-understanding-11-5,Tammy Baldwin,D,WI,F
8cdf99ec3a67e51b0f91bb1e02f42966e494a3017ef12c18c61647153786ead6,2024-11-27 11:46:58.501599+00:00,en,stateline.org,stateline.org,2024-11-27,Election denialism has staying power even after Trump’s win,https://stateline.org/2024/11/27/election-denialism-has-staying-power-even-after-trumps-win/,Tammy Baldwin,D,WI,F
828ddc5f72bde17fb2f2ffe7b28790b548d1005ef1e0d56bbdf82203e0eb1905,2024-11-27 10:26:00.053043+00:00,en,alaskapublic.org,alaskapublic.org,2024-11-26,"Dirt-cheap toys imported into U.S. can be dangerous, group says. Here's what to know.",https://alaskapublic.org/2024/11/26/dirt-cheap-toys-imported-into-u-s-can-be-dangerous-group-says-heres-what-to-know/,Tammy Baldwin,D,WI,F
b6a0cac8c3d699db5a9142c92e4ac9340e7aac38646762b4b588f4e4b15ef253,2024-11-27 10:20:28.766780+00:00,en,commondreams.org,commondreams.org,2024-11-25,Crawling Through the Wreckage: Understanding 11/5,https://www.commondreams.org/opinion/understanding-11-5,Tammy Baldwin,D,WI,F
5fdf0920f221745a8235c2b13dc4ad3325b89b3c8552828c7279862ba5d83269,2024-11-26 15:34:37.555247+00:00,en,shepherdexpress.com,shepherdexpress.com,2024-11-25,We Lost But We Are Definitely Not Defeated,https://shepherdexpress.com/news/features/we-lost-but-we-are-definitely-not-defeated/,Tammy Baldwin,D,WI,F
64be840cdc7d88f571fbfbfce104e9b6efc6eb76c077647cfe18ba852f09ff14,2024-11-26 14:17:37.675059+00:00,en,mprnews.org,mprnews.org,2024-11-26,"Dirt-cheap toys imported into U.S. can be dangerous, group says. Here's what to know",https://www.mprnews.org/story/2024/11/26/npr-cheap-toys-imports-de-minimis-rules-dangerous,Tammy Baldwin,D,WI,F
bd7647321cdcaa06e95414cf8ba35ce122a5e55ec5f7c2fb4a9255261a7b6377,2024-11-26 13:26:19.294690+00:00,en,kpbs.org,kpbs.org,2024-11-26,"Dirt-cheap toys imported into U.S. can be dangerous, group says. Here's what to know",https://www.kpbs.org/news/economy/2024/11/26/dirt-cheap-toys-imported-into-u-s-can-be-dangerous-group-says-heres-what-to-know,Tammy Baldwin,D,WI,F
6a515c4e49e271181665cee7fc691188296c8017853ebe6401ce638186596c36,2024-11-26 11:44:32.489503+00:00,en,npr.org,npr.org,2024-11-26,"Dirt-cheap toys imported into U.S. can be dangerous, group says. Here's what to know",https://www.npr.org/2024/11/26/nx-s1-5197592/cheap-toys-imports-de-minimis-rules-dangerous,Tammy Baldwin,D,WI,F
aea1404f67bf20bfaf76e2ab7f666baef0095401375e1bdc09db4a3f14dab95b,2024-11-26 10:42:07.934539+00:00,en,wiscnews.com,wiscnews.com,2024-11-26,NODS TO NAMESAKE,https://wiscnews.com/nods-to-namesake/article_46db74b8-b692-51d9-8ed2-543d95f1d0ea.html,Tammy Baldwin,D,WI,F
5bd782635f725e9c8acf10fbefa9e39b20a2d7ab1ebce0259fdff528d3549336,2024-11-26 10:32:55.326853+00:00,en,psuvanguard.com,psuvanguard.com,2024-11-25,The Other Red Wave,https://psuvanguard.com/the-other-red-wave/?utm_source=rss&utm_medium=rss&utm_campaign=the-other-red-wave,Tammy Baldwin,D,WI,F
954ed041ca7095586f9ed996d5c71b7c0a9fc1927669b9af572696f6444e8278,2024-11-26 10:26:25.623836+00:00,en,cbs58.com,cbs58.com,2024-11-25,"Tammy Baldwin reflects on victory, split ticket and outperforming VP Harris",https://cbs58.com/news/tammy-baldwin-reflects-on-victory-split-ticket-and-outperforming-vp-harris,Tammy Baldwin,D,WI,F
59cf7c44f939a16fbfd59be59f0ee4ce0b4d6e1999ef3a435239e83a5113d156,2024-11-26 08:33:54.999985+00:00,en,pdccourier.com,pdccourier.com,2024-11-25,Council authorizes new development agreement for Prairie Bluffs Court,https://www.pdccourier.com/articles/2024/11/25/council-authorizes-new-development-agreement-prairie-bluffs-court,Tammy Baldwin,D,WI,F
23515d29898c690190c768cecbdb2bae2ae605251d56b77bdee1acffd8663c1e,2024-11-26 08:23:10.438266+00:00,en,krdo.com,krdo.com,2024-11-25,Why green investments have become the last line of defense for Biden’s climate agenda,https://krdo.com/news/2024/11/25/why-green-investments-have-become-the-last-line-of-defense-for-bidens-climate-agenda/,Tammy Baldwin,D,WI,F
801c3330c332cee05cbe111087b2cbf3e1ebf0fa096f54148435518b5bfa7d81,2024-11-26 07:29:55.030002+00:00,en,abc17news.com,abc17news.com,2024-11-25,Why green investments have become the last line of defense for Biden’s climate agenda,https://abc17news.com/cnn-opinion/2024/11/25/why-green-investments-have-become-the-last-line-of-defense-for-bidens-climate-agenda/,Tammy Baldwin,D,WI,F
86b270edba1ba8d13197dd1bae12111ac211fee8a9bc1f2195cd64cce14d3dda,2024-11-26 07:27:33.082050+00:00,en,cnn.com,cnn.com,2024-11-26,Why green investments have become the last line of defense for Biden’s climate agenda,https://www.cnn.com/2024/11/26/politics/green-investments-red-states-biden-trump-analysis/index.html,Tammy Baldwin,D,WI,F
8184382ff0fec7aaa7c510efd53e74dc635adb39880665baa41bdc77768ee1d1,2024-11-26 07:25:41.396557+00:00,en,kesq.com,kesq.com,2024-11-25,Why green investments have become the last line of defense for Biden’s climate agenda,https://kesq.com/cnn-opinion/2024/11/25/why-green-investments-have-become-the-last-line-of-defense-for-bidens-climate-agenda/,Tammy Baldwin,D,WI,F
924c244293b1366518e078048127dda4f7b69e480c73737dc22d863e4a984bea,2024-11-26 07:24:47.208345+00:00,en,kvia.com,kvia.com,2024-11-25,Why green investments have become the last line of defense for Biden’s climate agenda,https://kvia.com/cnn-opinion/2024/11/25/why-green-investments-have-become-the-last-line-of-defense-for-bidens-climate-agenda/,Tammy Baldwin,D,WI,F
47f428931cee9f4fa1c27beefd5dcf595c3e78c9e1745230f5229090ad49a445,2024-11-26 06:29:15.556570+00:00,en,localnews8.com,localnews8.com,2024-11-25,Why green investments have become the last line of defense for Biden’s climate agenda,https://localnews8.com/cnn-opinion/2024/11/25/why-green-investments-have-become-the-last-line-of-defense-for-bidens-climate-agenda/,Tammy Baldwin,D,WI,F
0de45a65ad20cf1a90319d1ed7a5d990b2d3d81c4a3629b7ae001dc12e94c19d,2024-11-26 06:19:28.692880+00:00,en,ktvz.com,ktvz.com,2024-11-25,Why green investments have become the last line of defense for Biden’s climate agenda,https://ktvz.com/cnn-opinion/2024/11/25/why-green-investments-have-become-the-last-line-of-defense-for-bidens-climate-agenda/,Tammy Baldwin,D,WI,F
6155c2e3ae8223a7417f48db891bdf408701b66ecd3bf33814ec940272a86e36,2024-11-26 06:19:03.208486+00:00,en,kion546.com,kion546.com,2024-11-25,Why green investments have become the last line of defense for Biden’s climate agenda,https://kion546.com/cnn-opinion/2024/11/25/why-green-investments-have-become-the-last-line-of-defense-for-bidens-climate-agenda/,Tammy Baldwin,D,WI,F
80df6c99a660f9b371103a7d658c8a5cdc8c5cd63a774e920e5aae7008903ccb,2024-11-26 05:27:18.616176+00:00,en,keyt.com,keyt.com,2024-11-25,Why green investments have become the last line of defense for Biden’s climate agenda,https://keyt.com/cnn-opinion/2024/11/25/why-green-investments-have-become-the-last-line-of-defense-for-bidens-climate-agenda/,Tammy Baldwin,D,WI,F
a534de350e94ec40fda703933c30745419f0077fc62832681c511542936425c0,2024-11-26 03:28:28.031721+00:00,en,jsonline.com,jsonline.com,2024-11-25,Wisconsin turns to a battle over the Supreme Court ideological control,https://www.jsonline.com/story/news/politics/elections/2024/11/25/wisconsin-turns-to-a-battle-over-the-supreme-court-ideological-control/76301068007/?utm_source=rss&utm_medium=rss&utm_campaign=fresh-from-a-bruising-nov-5-election-wisconsin-turns-to-a-battle-over-the-supreme-court,Tammy Baldwin,D,WI,F
f78aa32b5f40be9dcee460ef9fd6d82ef3a1aad47af589c7236a634df2cc7211,2024-11-25 21:29:00.857644+00:00,en,ncnewsline.com,ncnewsline.com,2024-11-21,"Selection of former WWE exec, McMahon, reignites Democrats’ objections to Trump education plan",https://ncnewsline.com/2024/11/21/dc/selection-of-former-wwe-exec-mcmahon-reignites-democrats-objections-to-trump-education-plan/,Tammy Baldwin,D,WI,F
ac3ff329bcd02f950059aafe9a271c63b203d094d59becdb6d188acf68bb483c,2024-11-25 20:27:55.186794+00:00,en,therecombobulationarea.news,therecombobulationarea.news,2024-11-20,Wikler could be 'goldilocks candidate' for DNC chair,https://www.therecombobulationarea.news/p/wikler-could-be-goldilocks-candidate,Tammy Baldwin,D,WI,F
478dd3c86b9853ba0e122d0367cf8d0af6dcc5cfffc28d30e33782e4352d5b65,2024-11-25 20:27:54.136758+00:00,en,wispolitics.com,wispolitics.com,2024-11-25,"U.S. Sen. Baldwin: Delivers $400,000 to build new law enforcement facility in New Lisbon",https://www.wispolitics.com/2024/u-s-sen-baldwin-delivers-400000-to-build-new-law-enforcement-facility-in-new-lisbon/,Tammy Baldwin,D,WI,F
7e8537f48d66448bc951475bfe425131f0843769acff9f4e3fefcc5508419e5c,2024-11-25 19:22:11.718900+00:00,en,ladailypost.com,ladailypost.com,2024-11-25,"U.S. Sen. Ben Ray Luján, Colleagues Reintroduce Bill To Offer Relief To Americans Facing Medical Bankruptcy",https://ladailypost.com/u-s-sen-ben-ray-lujan-colleagues-reintroduce-bill-to-offer-relief-to-americans-facing-medical-bankruptcy/,Tammy Baldwin,D,WI,F
18ca030d1d51a0b892f37328bc14bad55edd51a17a5ff985c0954307f2e67431,2024-11-25 18:23:47.020150+00:00,en,pbswisconsin.org,pbswisconsin.org,2024-11-20,"Watch Here & Now for November 22, 2024 on PBS Wisconsin",https://pbswisconsin.org/watch/here-now-for-november-22-2024/here-now-for-november-22-2024-2ulcj3/?utm_source=rss&utm_medium=rss&utm_campaign=video-stub-for-here-now-for-november-22-2024,Tammy Baldwin,D,WI,F
679ae951763226d257b56f46e26c3dd72fb24b6a937eaff7a56c67148fab6980,2024-11-25 18:23:32.165551+00:00,en,pbswisconsin.org,pbswisconsin.org,2024-11-20,"Watch Here & Now opening for November 22, 2024 on PBS Wisconsin",https://pbswisconsin.org/watch/here-now-opening-for-november-22-2024/here-now-opening-for-november-22-2024-kswqli/?utm_source=rss&utm_medium=rss&utm_campaign=video-stub-for-here-now-opening-for-november-22-2024,Tammy Baldwin,D,WI,F
14a1ca71081823f02d605ea9ac28cd10b54531e8a1d2d069d86862c5e7d5a9f8,2024-11-25 18:23:06.046689+00:00,en,pbswisconsin.org,pbswisconsin.org,2024-11-20,Watch US Sen. Tammy Baldwin on Her 2024 Win And The 119th Congress on PBS Wisconsin,https://pbswisconsin.org/watch/us-sen-tammy-baldwin-on-her-2024-win-and-the-119th-congress/us-sen-tammy-baldwin-on-her-2024-win-and-the-119th-congress-cgzr8r/?utm_source=rss&utm_medium=rss&utm_campaign=video-stub-for-us-sen-tammy-baldwin-on-her-2024-win-and-the-119th-congress,Tammy Baldwin,D,WI,F
9ad4d3409e9f8c37789f969d044d696fec071742e0f8c38e44b28e329b678f32,2024-11-25 15:36:10.299660+00:00,en,hngnews.com,hngnews.com,2024-11-18,THE CAPITOL REPORT: Senate Dems sweep key seats,https://www.hngnews.com/waterloo_marshall/opinion/columns/the-capitol-report-senate-dems-sweep-key-seats/article_58185f5e-aaa4-11ef-bbdf-07fd5ad88360.html,Tammy Baldwin,D,WI,F
a2364f190674ef3f9603fcbe9e1ab4a2c72820c9babc02006dba9704a6e4586c,2024-11-24 23:17:27.690207+00:00,en,townhall.com,townhall.com,2024-11-24,These Democratic Senators Could Sure Be in Trouble After Voting for Sanders' Anti-Israel Resolutions,https://townhall.com/tipsheet/rebeccadowns/2024/11/24/democrats-voting-on-sanders-israel-bill-n2648088,Tammy Baldwin,D,WI,F
b072c2f913da163868f1f53beeaae9c3d28784fa3032ea3df94b06d9cfaf9daa,2024-11-24 20:18:30.194573+00:00,en,wisn.com,wisn.com,2024-11-24,'UPFRONT' recap: Vos wants Michael Gableman disbarred,https://www.wisn.com/article/upfront-recap-vos-wants-michael-gableman-disbarred-to-never-practice-law-in-wisconsin-again/62992680,Tammy Baldwin,D,WI,F
62c44d1430ba94f6745b81be9e21d24a00b40707858e4c0bae6af1dae990dda2,2024-11-24 20:17:24.192191+00:00,en,wisn.com,wisn.com,2024-11-24,UPFRONT: Speaker Vos 1-on-1,https://www.wisn.com/article/upfront-speaker-vos-1-on-1/62996769,Tammy Baldwin,D,WI,F
ca265f9e16f4dd9b90108c3238bd7068c488022c5fd3616b48f16d836af945b6,2024-11-24 19:27:54.108677+00:00,en,onnradio.com,onnradio.com,2024-11-24,Wisconsin tees up high stakes Supreme Court race with partisan control on the line,https://www.onnradio.com/2024/11/24/wisconsin-tees-up-high-stakes-supreme-court-race-with-partisan-control-on-the-line/,Tammy Baldwin,D,WI,F
80d342efe36eb42267abb2ecabfa5a62b14f7b31540c2ec124c7c6a47c35b307,2024-11-24 19:27:49.289026+00:00,en,donaldjtrumppolls.com,donaldjtrumppolls.com,2024-11-24,Senate GOP motivated to rapidly confirm Trump nominations ahead of party trifecta in Washington,https://donaldjtrumppolls.com/senate-gop-motivated-to-rapidly-confirm-trump-nominations-ahead-of-party-trifecta-in-washington/,Tammy Baldwin,D,WI,F
70b0020963379a97ec687f2b8ed42473fd72644879cbea3b6928cedc78526a89,2024-11-24 18:21:23.099446+00:00,en,wiscnews.com,wiscnews.com,2024-11-24,The USS Beloit pays tribute to its namesake city and her engine maker,https://wiscnews.com/news/state-regional/navy-marinette-milwaukee-beloit-defense-fairbanks-morse/article_b874db35-c44c-5ea8-a0ee-e2cc6f0faaa0.html,Tammy Baldwin,D,WI,F
6970b0f5c2170730ebec100d2dad3fc24afe26981c2c32eebf37d0b50d354425,2024-11-24 16:24:27.896682+00:00,en,dailykos.com,dailykos.com,2024-11-23,"Voting may be over, but this election worker is still debunking disinformation",https://www.dailykos.com/story/2024/11/23/2287554/-Voting-may-be-over-but-this-election-worker-is-still-debunking-disinformation?pm_campaign=blog&pm_medium=rss&pm_source=,Tammy Baldwin,D,WI,F
e9768818e3f422fd0535d5e83cac25b4f3e37d1fd2df89c26d00be33815de472,2024-11-24 14:27:23.558000+00:00,en,1010wcsi.com,1010wcsi.com,2024-11-24,Senate GOP motivated to rapidly confirm Trump nominations ahead of party trifecta in Washington,https://1010wcsi.com/fox-politics/senate-gop-motivated-to-rapidly-confirm-trump-nominations-ahead-of-party-trifecta-in-washington/?utm_source=rss&utm_medium=rss&utm_campaign=senate-gop-motivated-to-rapidly-confirm-trump-nominations-ahead-of-party-trifecta-in-washington,Tammy Baldwin,D,WI,F
fb42cbe2915502ac49e01d2a53901ec6642eb4e93a13479b31591e79ab3d8b66,2024-11-24 14:23:02.025700+00:00,en,madison.com,madison.com,2024-11-24,The USS Beloit pays tribute to its namesake city and her engine maker,https://madison.com/news/state-regional/navy-marinette-milwaukee-beloit-defense-fairbanks-morse/article_06b0d5fe-a858-11ef-b934-5f21c54f9c2c.html,Tammy Baldwin,D,WI,F
f6207c0be8bc5595d90ae1adf0e2032b77cdd0bb565823c1a5f77f45e303cb5e,2024-11-24 14:20:49.454131+00:00,en,madison.com,madison.com,2024-11-24,OUR VIEW: 7 reasons Wisconsin should be thankful this holiday,https://madison.com/opinion/editorial/wisconsin-thankful/article_4b163a7c-a8f3-11ef-b141-f3febb01f2bb.html,Tammy Baldwin,D,WI,F
50ccd516036ebf762b1a6d792d30a8134ede2525cb1389b779ad66fbbe4ee3ac,2024-11-24 11:26:38.585985+00:00,en,gopbriefingroom.com,gopbriefingroom.com,2024-11-24,Remember the names of the 19 senators who voted to block arms for Israel,"https://www.gopbriefingroom.com/index.php/topic,547158.msg3106827.html#msg3106827",Tammy Baldwin,D,WI,F
a771193766a377874068f1b11473fb3a7977c913df820393cc9062a60c1925d8,2024-11-24 10:36:58.103195+00:00,en,foxnews.com,foxnews.com,2024-11-22,Senate GOP motivated to rapidly confirm Trump nominations ahead of party trifecta in Washington,https://www.foxnews.com/politics/senate-gop-motivated-rapidly-confirm-trump-nominations-ahead-party-trifecta-washington,Tammy Baldwin,D,WI,F
6b342f4f0b5d4868dc6f640c640fb9f52d8a6f60215fb3f0d3cc1013492d52b6,2024-11-24 02:21:43.248235+00:00,en,alternet.org,alternet.org,2024-11-23,How Milwaukee's 2024 elections became the target of conspiracy theories,https://www.alternet.org/milwaukee-election-results/,Tammy Baldwin,D,WI,F
c3d8f5e180c01f8d2045617d5e776548661fd8ed4472149c367680ec6515a7b6,2024-11-23 23:25:23.451064+00:00,en,dvidshub.net,dvidshub.net,2024-11-21,Commissioning Forward to Freedom USS Beloit (LCS 29),https://www.dvidshub.net/news/486026/commissioning-forward-freedom-uss-beloit-lcs-29,Tammy Baldwin,D,WI,F
3c917f822b42c0b18889695f7b03d036fdbd00e6270dc95dcfd53599e41f29da,2024-11-23 20:19:37.720397+00:00,en,dailykos.com,dailykos.com,2024-11-23,"Voting may be over, but this election worker is still debunking disinformation",https://www.dailykos.com/stories/2024/11/23/2287554/-Voting-may-be-over-but-this-election-worker-is-still-debunking-disinformation?pm_campaign=blog&pm_medium=rss&pm_source=main,Tammy Baldwin,D,WI,F
e8c8e3252b4c3ae1262f2bac9778a94913142e26bf82d756092db5f16b63c5bc,2024-11-23 18:22:16.990632+00:00,en,alternet.org,alternet.org,2024-11-23,'Supermajority was broken': Dems make 'historic' gains in state capitols despite Trump win,https://www.alternet.org/dems-historic-gains/,Tammy Baldwin,D,WI,F
ea6e1d1662fc8afd59f02b284a8ec02b5e997b30cef38f3fd1056d24b5fd98fe,2024-11-23 16:20:05.875038+00:00,en,qsaltlake.com,qsaltlake.com,2024-11-22,National World News Briefs,https://www.qsaltlake.com/news/2024/11/22/national-world-news-briefs-14/?utm_source=rss&utm_medium=rss&utm_campaign=national-world-news-briefs-14,Tammy Baldwin,D,WI,F
af1d1f51bec562d91c3f7faa77219db3ffb831cce5fde4b137f8aa991d2ca1d2,2024-11-23 13:25:33.518407+00:00,en,sgtreport.com,sgtreport.com,2024-11-23,Eric Hovde’s Wisconsin Senate Race Opens the Door to a Criminal Investigation,https://www.sgtreport.com/2024/11/eric-hovdes-wisconsin-senate-race-opens-the-door-to-a-criminal-investigation/,Tammy Baldwin,D,WI,F
1c9c7167a465cecd559cd417b796496bb7caa9df5e6d0eacab659c9667e3005f,2024-11-23 13:17:47.328202+00:00,en,theguardian.com,theguardian.com,2024-11-23,Reasons for hope as Democrats prevent Trump-led red wave in state races,https://www.theguardian.com/us-news/2024/nov/23/democrats-state-races,Tammy Baldwin,D,WI,F
c9b32998208d519ca99981494e312d19ea4f63214758bd326ca6cb8aa1c78261,2024-11-23 11:18:47.177591+00:00,en,eastidahotimes.com,eastidahotimes.com,2024-11-21,Senators Crapo and Risch celebrate recognition of National Native American Heritage Month,https://eastidahotimes.com/stories/666071137-senators-crapo-and-risch-celebrate-recognition-of-national-native-american-heritage-month,Tammy Baldwin,D,WI,F
7e2a393d73a78de18256c01c12caba9bb8a7bed4bc5560b47cd3c78818310568,2024-11-23 10:25:43.048783+00:00,en,cbs58.com,cbs58.com,2024-11-22,Cannons roar in preparation for commissioning ceremony of USS Beloit Navy warship Saturday,https://cbs58.com/news/cannons-roar-in-preparation-for-commissioning-ceremony-of-uss-beloit-navy-warship-saturday,Tammy Baldwin,D,WI,F
9b55c17484f4886317c94e82b7a6fd4eb2f25bc207088116bc885664efc8d4d4,2024-11-23 06:24:59.561703+00:00,en,wisn.com,wisn.com,2024-11-23,First Black woman major general to serve as USS Beloit sponsor,https://www.wisn.com/article/first-african-american-woman-major-general-will-serve-as-uss-beloit-ship-sponsor/62993704,Tammy Baldwin,D,WI,F
eadde1944010d3977fe17f99e34d78ed92fa7e9abec5f41ceb5c3f697be0cc32,2024-11-23 05:24:30.056530+00:00,en,donaldjtrumppolls.com,donaldjtrumppolls.com,2024-11-22,'Conveyor belt of radicals': GOP slammed over Senate absences that helped Biden score more judges in lame duck,https://donaldjtrumppolls.com/conveyor-belt-of-radicals-gop-slammed-over-senate-absences-that-helped-biden-score-more-judges-in-lame-duck/,Tammy Baldwin,D,WI,F
2b7cc3f4068d4e865b59c6831ff4dff38dd3ede1a7b2b1e4ed66ec3327792ff2,2024-11-23 01:26:19.187605+00:00,en,realclearpolitics.com,realclearpolitics.com,2024-11-22,"CNN's Acosta: Trump Collects Past Critics Like ""Infinity Stones,"" He Seems To Be Doing It With Cabinet Picks",https://www.realclearpolitics.com/video/2024/11/22/acosta_trump_collects_past_critics_like_infinity_stones_he_seems_to_be_doing_it_with_cabinet_picks.html,Tammy Baldwin,D,WI,F
a6f2e2aecf44c3e44fc4e137965ee19975cb62cd9090d39276126d97a1d3c96d,2024-11-23 01:21:12.614564+00:00,en,nypost.com,nypost.com,2024-11-22,Remember the names of the 19 senators who voted to block arms for Israel,https://nypost.com/2024/11/22/opinion/remember-the-names-of-the-19-senators-who-voted-to-block-arms-sales-to-israel/,Tammy Baldwin,D,WI,F
c00f6012cb25514f3a5872a031ac3b388b347ad3b81f41f048416ef5c8af8adc,2024-11-23 00:23:16.253514+00:00,en,occupysf.net,occupysf.net,2024-11-22,Nineteen Senate Democrats vote to block U.S. aid to Israel,http://occupysf.net/index.php/2024/11/22/nineteen-senate-democrats-vote-to-block-u-s-aid-to-israel/,Tammy Baldwin,D,WI,F
5b4cde244693df1d67aa048055bb91f12a48801c706420c70da69c4225b7b7b0,2024-11-22 23:26:13.026511+00:00,en,13newsnow.com,13newsnow.com,2024-11-22,"New Navy frigate to be delivered in 2029, about three years late",https://www.13newsnow.com/article/news/national/military-news/constellation-class-guided-missile-frigate-behind-schedule-over-budget/291-70172f54-9558-415d-94ff-491d8181d5a1,Tammy Baldwin,D,WI,F
7b6eb443294fb2688be592f8294e38189da57c967105e1f93d7e0c747708b035,2024-11-22 21:30:48.656382+00:00,en,thefederalist.com,thefederalist.com,2024-11-22,Building A Better Ground Game Was Critical To Trump's Victory,https://thefederalist.com/2024/11/22/how-a-handful-of-grassroots-groups-built-the-ground-game-critical-to-trumps-victory/?utm_source=rss&utm_medium=rss&utm_campaign=how-a-handful-of-grassroots-groups-built-the-ground-game-critical-to-trumps-victory,Tammy Baldwin,D,WI,F
